Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,Q1,Q2,Q3,Q4,Q5,Age,Gender,Household Income,Region,Device Type
10803302413,237700226,2019-06-17 16:51:06,2019-06-17 16:52:00,,,,,a184029a10876caa78b0d56cea,Strongly disagree,Moderately agree,Strongly agree,Strongly disagree,Strongly disagree,30-44,Female,"$10,000-$24,999",Pacific,Android Phone / Tablet
10803300721,237700226,2019-06-17 16:50:08,2019-06-17 16:51:13,,,,,5073fa79760c8a47211396b446,Neither agree nor disagree,Slightly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,45-60,Female,"$100,000-$124,999",Middle Atlantic,iOS Phone / Tablet
10803297764,237700226,2019-06-17 16:48:01,2019-06-17 16:49:52,,,,,1aac154263193b98d2ff2a34b2,Neither agree nor disagree,Moderately disagree,Moderately agree,Moderately agree,Moderately agree,30-44,Female,"$200,000+",New England,iOS Phone / Tablet
10803295941,237700226,2019-06-17 16:47:29,2019-06-17 16:49:04,,,,,16ed8faa406e25de5157d5fd91,Moderately disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,30-44,Female,"$125,000-$149,999",Pacific,Android Phone / Tablet
10803294153,237700226,2019-06-17 16:47:28,2019-06-17 16:48:16,,,,,cf47ca0d7e72008cfab32d6ee4,Slightly agree,Moderately disagree,Moderately agree,Slightly agree,Moderately disagree,18-29,Female,"$25,000-$49,999",East North Central,Android Phone / Tablet
10803293565,237700226,2019-06-17 16:47:06,2019-06-17 16:47:59,,,,,6116a57158ef01010b85a77beb,Strongly agree,Slightly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,18-29,Female,"$0-$9,999",New England,Android Phone / Tablet
10803292724,237700226,2019-06-17 16:46:59,2019-06-17 16:47:38,,,,,221a869f36131a9980f694ed10,Strongly disagree,Moderately disagree,Strongly agree,Slightly agree,Neither agree nor disagree,45-60,Female,"$25,000-$49,999",East North Central,Android Phone / Tablet
10803289293,237700226,2019-06-17 16:44:45,2019-06-17 16:46:08,,,,,85d5d3e82ce62b1876f2dc52fa,Moderately disagree,Moderately agree,Strongly agree,Slightly agree,Moderately agree,18-29,Female,"$50,000-$74,999",Middle Atlantic,iOS Phone / Tablet
10803289023,237700226,2019-06-17 16:44:49,2019-06-17 16:46:00,,,,,df6a167201358d85269afc327f,Slightly agree,Moderately agree,Slightly disagree,Slightly disagree,Slightly agree,45-60,Female,"$10,000-$24,999",South Atlantic,iOS Phone / Tablet
10803281346,237700226,2019-06-17 16:41:40,2019-06-17 16:42:36,,,,,b12e6221c330acbb86a0a50a89,Neither agree nor disagree,Moderately agree,Strongly disagree,Slightly agree,Neither agree nor disagree,30-44,Female,Prefer not to answer,Middle Atlantic,iOS Phone / Tablet
10803278203,237700226,2019-06-17 16:40:44,2019-06-17 16:41:11,,,,,e61a8ebe95a1a2780738a10fde,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,18-29,Female,"$200,000+",East North Central,Android Phone / Tablet
10803277139,237700226,2019-06-17 16:39:44,2019-06-17 16:40:42,,,,,b2bf9b6f59df8819548305d4f5,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,> 60,Female,"$200,000+",New England,Windows Desktop / Laptop
10803276334,237700226,2019-06-17 16:38:39,2019-06-17 16:40:19,,,,,6c1b3fad23bd7412c8add0bf04,Slightly agree,Moderately agree,Strongly agree,Moderately disagree,Slightly disagree,30-44,Female,Prefer not to answer,West South Central,Android Phone / Tablet
10803272344,237700226,2019-06-17 16:35:42,2019-06-17 16:38:31,,,,,9d9cf8a587f9a58460b2e7be84,Slightly disagree,Slightly disagree,Strongly disagree,Slightly agree,Moderately disagree,18-29,Female,"$0-$9,999",East North Central,Android Phone / Tablet
10803271988,237700226,2019-06-17 16:37:31,2019-06-17 16:38:22,,,,,b9c0df49f7a680cc65b51b0721,Moderately disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,18-29,Female,Prefer not to answer,Pacific,iOS Phone / Tablet
10803269841,237700226,2019-06-17 16:36:28,2019-06-17 16:37:25,,,,,907391d773a38ea0bce72b9fd2,Slightly agree,Moderately disagree,Strongly agree,Strongly disagree,Moderately disagree,45-60,Female,Prefer not to answer,Middle Atlantic,Android Phone / Tablet
10803267114,237700226,2019-06-17 16:34:56,2019-06-17 16:36:13,,,,,45daf964f4c3e4e77dbdb13898,Slightly agree,Neither agree nor disagree,Moderately agree,Moderately agree,Slightly agree,> 60,Female,"$10,000-$24,999",East South Central,Android Phone / Tablet
10803264987,237700226,2019-06-17 16:33:15,2019-06-17 16:35:17,,,,,2f638dc0d963b3740c01aab443,Slightly disagree,Slightly disagree,Strongly disagree,Strongly agree,Slightly disagree,30-44,Female,"$50,000-$74,999",West South Central,Android Phone / Tablet
10803263050,237700226,2019-06-17 16:32:54,2019-06-17 16:34:25,,,,,2aca57d242559f736e7f6918c4,Slightly disagree,Slightly agree,Strongly agree,Moderately disagree,Moderately disagree,30-44,Female,"$75,000-$99,999",Middle Atlantic,Android Phone / Tablet
10803263002,237700226,2019-06-17 16:33:44,2019-06-17 16:34:23,,,,,4a14aa8afc9b7023937c9c3260,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Moderately agree,18-29,Female,"$25,000-$49,999",East North Central,Android Phone / Tablet
10803261218,237700226,2019-06-17 16:32:54,2019-06-17 16:33:34,,,,,b059eab6edf07c5dea877b5125,Slightly agree,Strongly agree,Strongly disagree,Moderately agree,Slightly agree,18-29,Female,"$125,000-$149,999",South Atlantic,iOS Phone / Tablet
10803259506,237700226,2019-06-17 16:31:51,2019-06-17 16:32:50,,,,,e8cbbb63c9a55ceb2250912f10,Neither agree nor disagree,Moderately disagree,Strongly disagree,Moderately disagree,Neither agree nor disagree,> 60,Female,"$10,000-$24,999",South Atlantic,iOS Phone / Tablet
10803258195,237700226,2019-06-17 16:31:27,2019-06-17 16:32:16,,,,,3baf2901827053eb3e424de47b,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,18-29,Female,"$50,000-$74,999",West South Central,iOS Phone / Tablet
10803257718,237700226,2019-06-17 16:31:28,2019-06-17 16:32:05,,,,,c9a5a91b7b01d26cce84ab64a0,Slightly disagree,Strongly disagree,Strongly agree,Strongly agree,Moderately disagree,45-60,Female,"$200,000+",Pacific,Windows Desktop / Laptop
10803257636,237700226,2019-06-17 16:31:12,2019-06-17 16:32:14,,,,,bcc7d8c5e07cfc1558afeb8744,Slightly disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Slightly agree,18-29,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10803257531,237700226,2019-06-17 16:31:04,2019-06-17 16:32:00,,,,,cff454b248ea5cedb200b07679,Moderately disagree,Moderately agree,Strongly agree,Moderately agree,Moderately agree,30-44,Female,"$25,000-$49,999",South Atlantic,iOS Phone / Tablet
10803256493,237700226,2019-06-17 16:30:35,2019-06-17 16:31:32,,,,,874df1a2c6d32f9c4dd15e8d1a,Moderately disagree,Strongly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,30-44,Female,"$50,000-$74,999",East South Central,iOS Phone / Tablet
10803254137,237700226,2019-06-17 16:28:16,2019-06-17 16:30:29,,,,,b2f1cb1c8f0c94ef3f3843f9eb,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Moderately agree,> 60,Female,"$25,000-$49,999",West South Central,Windows Desktop / Laptop
10803253258,237700226,2019-06-17 16:29:29,2019-06-17 16:30:05,,,,,52892eef01ff474634d529d078,Slightly agree,Slightly disagree,Slightly agree,Moderately disagree,Neither agree nor disagree,30-44,Female,"$25,000-$49,999",West South Central,Android Phone / Tablet
10803246447,237700226,2019-06-17 16:26:13,2019-06-17 16:27:11,,,,,f34f4b18b1e1d03cfcde1e3b5b,Slightly disagree,Slightly disagree,Slightly agree,Neither agree nor disagree,Slightly agree,30-44,Female,"$50,000-$74,999",West North Central,iOS Phone / Tablet
10803243632,237700226,2019-06-17 16:25:06,2019-06-17 16:25:59,,,,,9897afff01c6647cdcc3e9ecff,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Slightly agree,45-60,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10803239096,237700226,2019-06-17 16:23:07,2019-06-17 16:24:02,,,,,7084f19be4e1626901fd96040a,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,18-29,Female,"$50,000-$74,999",Middle Atlantic,Android Phone / Tablet
10803238317,237700226,2019-06-17 16:22:02,2019-06-17 16:23:41,,,,,76d4d27cb5f924cb10ffc827bc,Strongly agree,Slightly disagree,Moderately agree,Slightly agree,Neither agree nor disagree,45-60,Female,"$25,000-$49,999",East North Central,iOS Phone / Tablet
10803238031,237700226,2019-06-17 16:22:48,2019-06-17 16:23:34,,,,,5e9448f706c50762d0e71d8991,Strongly disagree,Slightly agree,Slightly disagree,Strongly agree,Moderately agree,18-29,Female,"$10,000-$24,999",Pacific,iOS Phone / Tablet
10803237644,237700226,2019-06-17 16:22:43,2019-06-17 16:23:24,,,,,4ca7840238c8882bda34015539,Strongly disagree,Slightly disagree,Strongly agree,Strongly disagree,Strongly agree,18-29,Female,"$10,000-$24,999",South Atlantic,Android Phone / Tablet
10803236758,237700226,2019-06-17 16:21:28,2019-06-17 16:23:00,,,,,a2e36d43232dce483703d450a7,Neither agree nor disagree,Moderately agree,Strongly agree,Strongly agree,Neither agree nor disagree,18-29,Female,"$0-$9,999",East South Central,iOS Phone / Tablet
10803236062,237700226,2019-06-17 16:21:56,2019-06-17 16:22:42,,,,,139e6f5506da4ca2de09e9fb05,Moderately disagree,Moderately disagree,Strongly agree,Strongly disagree,Strongly disagree,45-60,Female,"$25,000-$49,999",Mountain,Android Phone / Tablet
10803232462,237700226,2019-06-17 16:20:12,2019-06-17 16:21:11,,,,,ae4c075d1ecfb9388ceeea0b6d,Slightly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Moderately agree,18-29,Female,"$25,000-$49,999",West North Central,Android Phone / Tablet
10803229777,237700226,2019-06-17 16:18:07,2019-06-17 16:19:59,,,,,a69d7dc63ea6c5fff604b26ad4,Moderately agree,Moderately disagree,Strongly agree,Strongly disagree,Moderately disagree,18-29,Female,"$100,000-$124,999",Pacific,iOS Phone / Tablet
10803229503,237700226,2019-06-17 16:19:13,2019-06-17 16:19:52,,,,,22d18f34380c0125ea578d0e3e,Strongly agree,Moderately agree,Strongly agree,Strongly agree,Strongly disagree,30-44,Female,"$50,000-$74,999",Middle Atlantic,Android Phone / Tablet
10803229305,237700226,2019-06-17 16:18:49,2019-06-17 16:19:47,,,,,07b37abd74484bb5b2b32d3b19,Slightly disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Slightly disagree,45-60,Female,"$50,000-$74,999",West North Central,iOS Phone / Tablet
10803226775,237700226,2019-06-17 16:16:20,2019-06-17 16:18:43,,,,,4a602d408411c96a380eec5d68,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Slightly agree,45-60,Female,"$100,000-$124,999",Pacific,Windows Desktop / Laptop
10803225833,237700226,2019-06-17 16:17:42,2019-06-17 16:18:19,,,,,08efe9b25c69d6645d73d80f16,Slightly agree,Moderately disagree,Slightly disagree,Slightly agree,Moderately disagree,18-29,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet
10803224554,237700226,2019-06-17 16:16:47,2019-06-17 16:17:45,,,,,24715e46e4abbc68af1e5f4a84,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,45-60,Female,"$100,000-$124,999",Pacific,iOS Phone / Tablet
10803224131,237700226,2019-06-17 16:16:43,2019-06-17 16:17:35,,,,,ccbe90f95128f3c0753abf2ad8,Slightly agree,Slightly agree,Moderately agree,Neither agree nor disagree,Neither agree nor disagree,18-29,Female,Prefer not to answer,West South Central,iOS Phone / Tablet
10803223738,237700226,2019-06-17 16:16:51,2019-06-17 16:17:24,,,,,df0dfc612b9ad76ed02f58a1c9,Strongly disagree,Moderately agree,Strongly agree,Strongly disagree,Slightly disagree,18-29,Female,"$0-$9,999",West South Central,Android Phone / Tablet
10803223714,237700226,2019-06-17 16:16:22,2019-06-17 16:17:24,,,,,cee7ccac21820be7a6664459f5,Slightly disagree,Slightly agree,Slightly agree,Slightly agree,Slightly disagree,45-60,Female,"$150,000-$174,999",West North Central,Windows Desktop / Laptop
10803223251,237700226,2019-06-17 16:16:21,2019-06-17 16:17:11,,,,,923d021f0f67d805dfc0b77645,Slightly disagree,Moderately agree,Strongly agree,Slightly agree,Moderately disagree,45-60,Female,"$75,000-$99,999",East South Central,iOS Phone / Tablet
10803223222,237700226,2019-06-17 16:16:27,2019-06-17 16:17:11,,,,,1b72450ba5a6518b02e6c45240,Moderately disagree,Moderately disagree,Slightly agree,Neither agree nor disagree,Moderately disagree,18-29,Female,"$10,000-$24,999",South Atlantic,iOS Phone / Tablet
10803219124,237700226,2019-06-17 16:15:00,2019-06-17 16:15:26,,,,,e6f7c5a52621cce5e7a10bdb9e,Slightly agree,Slightly agree,Moderately agree,Slightly agree,Neither agree nor disagree,18-29,Female,"$50,000-$74,999",West South Central,iOS Phone / Tablet
10803219034,237700226,2019-06-17 16:14:56,2019-06-17 16:15:23,,,,,f0964f06e232b2ee16da366c64,Moderately disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,30-44,Female,"$10,000-$24,999",East North Central,iOS Phone / Tablet
10803214218,237700226,2019-06-17 16:12:39,2019-06-17 16:13:23,,,,,66d27ac41cec7f34a6bd46818f,Strongly agree,Slightly agree,Strongly disagree,Strongly agree,Slightly disagree,45-60,Female,"$125,000-$149,999",West North Central,iOS Phone / Tablet
10803213278,237700226,2019-06-17 16:11:50,2019-06-17 16:13:00,,,,,ee793161c740eb681919aa7694,Moderately disagree,Strongly agree,Strongly disagree,Moderately agree,Strongly agree,18-29,Female,"$25,000-$49,999",Pacific,Android Phone / Tablet
10803208308,237700226,2019-06-17 16:09:35,2019-06-17 16:10:58,,,,,1743b38bc77880a65adf5f0db5,Slightly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,> 60,Female,"$50,000-$74,999",West South Central,Windows Desktop / Laptop
10803204748,237700226,2019-06-17 16:08:39,2019-06-17 16:09:28,,,,,e01dd068695a0008edf4ded96a,Slightly disagree,Moderately agree,Strongly disagree,Neither agree nor disagree,Moderately disagree,18-29,Female,"$75,000-$99,999",New England,Android Phone / Tablet
10803200921,237700226,2019-06-17 16:06:22,2019-06-17 16:07:53,,,,,d562718a172dca13c9ecab2c48,Moderately disagree,Strongly disagree,Strongly disagree,Strongly agree,Moderately disagree,45-60,Female,"$50,000-$74,999",Pacific,iOS Phone / Tablet
10803200495,237700226,2019-06-17 16:07:18,2019-06-17 16:07:42,,,,,212596129ef3515b95d89ed2af,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly disagree,Strongly disagree,18-29,Female,"$50,000-$74,999",East North Central,iOS Phone / Tablet
10803196279,237700226,2019-06-17 16:04:33,2019-06-17 16:05:54,,,,,a128a522cd58530f76d56ccde0,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,> 60,Female,"$50,000-$74,999",East North Central,Android Phone / Tablet
10803195077,237700226,2019-06-17 16:04:30,2019-06-17 16:05:24,,,,,3cbca1cd76180db435b08a1a68,Slightly agree,Slightly agree,Strongly disagree,Strongly agree,Strongly disagree,45-60,Female,"$75,000-$99,999",Pacific,Android Phone / Tablet
10803191241,237700226,2019-06-17 16:02:52,2019-06-17 16:03:48,,,,,33d36211118c9e1c929b317411,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly disagree,18-29,Female,"$10,000-$24,999",Middle Atlantic,Android Phone / Tablet
10803190774,237700226,2019-06-17 16:02:04,2019-06-17 16:03:36,,,,,dc21d39f258b2ae548a2cde2db,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,18-29,Female,"$0-$9,999",Middle Atlantic,iOS Phone / Tablet
10803190304,237700226,2019-06-17 16:02:37,2019-06-17 16:03:24,,,,,ee937c3cf4ed1ec866cd03e0a4,Neither agree nor disagree,Moderately agree,Strongly agree,Moderately agree,Slightly disagree,30-44,Female,"$50,000-$74,999",Middle Atlantic,iOS Phone / Tablet
10803190029,237700226,2019-06-17 16:02:25,2019-06-17 16:03:16,,,,,84b4c33c09a709bf4f5747cc81,Slightly agree,Moderately agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,18-29,Female,"$0-$9,999",East North Central,iOS Phone / Tablet
10803188952,237700226,2019-06-17 16:01:11,2019-06-17 16:02:48,,,,,65f1ef670a43bd1609a4615c98,Slightly agree,Moderately disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,30-44,Female,"$10,000-$24,999",South Atlantic,iOS Phone / Tablet
10803188916,237700226,2019-06-17 16:01:50,2019-06-17 16:02:47,,,,,304cee6f34d9209125058b8267,Moderately agree,Moderately agree,Slightly agree,Slightly disagree,Moderately agree,18-29,Female,"$10,000-$24,999",South Atlantic,Android Phone / Tablet
10803187904,237700226,2019-06-17 16:01:15,2019-06-17 16:02:19,,,,,c8ab14b21c2c1c2e02e8bfc322,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,> 60,Female,Prefer not to answer,Middle Atlantic,iOS Phone / Tablet
10803187454,237700226,2019-06-17 16:01:13,2019-06-17 16:02:07,,,,,cc11674c411b45e303272dc0c2,Moderately agree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,18-29,Female,"$25,000-$49,999",West South Central,iOS Phone / Tablet
10803187423,237700226,2019-06-17 16:01:07,2019-06-17 16:02:06,,,,,e7510470075da4b00732a0ac4b,Moderately disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,18-29,Female,"$25,000-$49,999",Middle Atlantic,iOS Phone / Tablet
10803183875,237700226,2019-06-17 15:58:01,2019-06-17 16:00:34,,,,,6ada15e49e1b94a638f1b0f076,Neither agree nor disagree,Moderately disagree,Strongly disagree,Moderately agree,Neither agree nor disagree,> 60,Female,"$10,000-$24,999",East North Central,Android Phone / Tablet
10803179487,237700226,2019-06-17 15:57:59,2019-06-17 15:58:38,,,,,a494113bb7e1a16a852af70b95,Slightly disagree,Slightly disagree,Strongly disagree,Neither agree nor disagree,Slightly agree,18-29,Female,"$10,000-$24,999",Pacific,Android Phone / Tablet
10803175340,237700226,2019-06-17 15:55:52,2019-06-17 15:56:49,,,,,9fc3b959af9985ccc2ecff0cda,Neither agree nor disagree,Moderately agree,Strongly agree,Strongly agree,Slightly disagree,30-44,Female,"$100,000-$124,999",East North Central,Android Phone / Tablet
10803166583,237700226,2019-06-17 15:51:45,2019-06-17 15:53:02,,,,,c5da9108b9a60ac719d1e45a05,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,45-60,Female,"$0-$9,999",West South Central,iOS Phone / Tablet
10803166109,237700226,2019-06-17 15:50:48,2019-06-17 15:52:50,,,,,88248524b6c93d86fe9e94f16b,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Slightly agree,> 60,Female,"$10,000-$24,999",West South Central,Windows Desktop / Laptop
10803165592,237700226,2019-06-17 15:51:33,2019-06-17 15:52:36,,,,,6b65a3731e7d3c82c50fcb540a,Slightly agree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Moderately disagree,18-29,Female,"$100,000-$124,999",South Atlantic,iOS Phone / Tablet
10803162953,237700226,2019-06-17 15:50:47,2019-06-17 15:51:28,,,,,eec968335e7764fd20c614f8b2,Strongly disagree,Moderately agree,Strongly disagree,Strongly agree,Moderately disagree,45-60,Female,"$75,000-$99,999",Middle Atlantic,Windows Desktop / Laptop
10803162000,237700226,2019-06-17 15:50:08,2019-06-17 15:51:03,,,,,1e6131ff374a1f6795ba6ddac3,Strongly agree,Neither agree nor disagree,Strongly agree,Moderately agree,Strongly agree,30-44,Female,"$0-$9,999",West South Central,Android Phone / Tablet
10803158255,237700226,2019-06-17 15:48:18,2019-06-17 15:49:25,,,,,479bd8b1e918096b0cebaf0876,Moderately disagree,Slightly agree,Strongly agree,Strongly agree,Moderately agree,18-29,Female,"$10,000-$24,999",Middle Atlantic,iOS Phone / Tablet
10803156997,237700226,2019-06-17 15:47:30,2019-06-17 15:48:53,,,,,cf27a3b7abc6c2a19022e95c33,Neither agree nor disagree,Moderately disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,30-44,Female,"$10,000-$24,999",Middle Atlantic,iOS Phone / Tablet
10803156889,237700226,2019-06-17 15:47:40,2019-06-17 15:48:51,,,,,6cbd1a8609fb1ed509047ba781,Neither agree nor disagree,Slightly agree,Slightly agree,Moderately disagree,Neither agree nor disagree,45-60,Female,"$50,000-$74,999",South Atlantic,Android Phone / Tablet
10803156574,237700226,2019-06-17 15:48:23,2019-06-17 15:48:43,,,,,885c33376a3df87999fcef3a2a,Neither agree nor disagree,Moderately agree,Strongly agree,Moderately disagree,Strongly disagree,18-29,Female,"$75,000-$99,999",West South Central,iOS Phone / Tablet
10803155365,237700226,2019-06-17 15:47:36,2019-06-17 15:48:10,,,,,ec476f5b12b5274bed6990b3cd,Slightly agree,Moderately agree,Moderately agree,Slightly agree,Strongly agree,30-44,Female,"$0-$9,999",South Atlantic,Android Phone / Tablet
10803155217,237700226,2019-06-17 15:46:28,2019-06-17 15:48:07,,,,,74c70e4b9a60680c78f4d42804,Slightly agree,Strongly disagree,Moderately agree,Strongly agree,Slightly agree,18-29,Female,"$50,000-$74,999",Pacific,iOS Phone / Tablet
10803154484,237700226,2019-06-17 15:46:16,2019-06-17 15:47:49,,,,,1ac9fe6252c5cdd1f1f39515e5,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,45-60,Female,"$100,000-$124,999",Mountain,Windows Desktop / Laptop
10803154218,237700226,2019-06-17 15:46:44,2019-06-17 15:47:43,,,,,8debff9c51ea26191981d5278e,Moderately agree,Slightly agree,Strongly agree,Moderately disagree,Neither agree nor disagree,18-29,Female,"$25,000-$49,999",East North Central,Android Phone / Tablet
10803153171,237700226,2019-06-17 15:46:22,2019-06-17 15:47:16,,,,,20e5d46ceb42e0034883a8bce2,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Slightly agree,18-29,Female,"$25,000-$49,999",Middle Atlantic,iOS Phone / Tablet
10803144818,237700226,2019-06-17 15:42:54,2019-06-17 15:43:40,,,,,91d4ac4f9335853e08a6867d4a,Moderately disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,> 60,Female,"$75,000-$99,999",South Atlantic,Windows Desktop / Laptop
10803144118,237700226,2019-06-17 15:42:37,2019-06-17 15:43:21,,,,,17fafc4e69ae3a2ee5332916a6,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Moderately disagree,Slightly agree,18-29,Female,"$75,000-$99,999",East North Central,iOS Phone / Tablet
10803139024,237700226,2019-06-17 15:39:47,2019-06-17 15:41:07,,,,,30227c8df378712ef445f8bc27,Slightly agree,Strongly disagree,Strongly disagree,Strongly agree,Moderately agree,> 60,Female,"$50,000-$74,999",Pacific,MacOS Desktop / Laptop
10803137908,237700226,2019-06-17 15:39:46,2019-06-17 15:40:38,,,,,feb28e798a644862da53736fe3,Slightly disagree,Moderately agree,Slightly agree,Strongly disagree,Slightly disagree,45-60,Female,"$75,000-$99,999",West South Central,Windows Desktop / Laptop
10803137495,237700226,2019-06-17 15:39:35,2019-06-17 15:40:27,,,,,9a72af4b83795f2df7fb771dfa,Slightly disagree,Moderately agree,Strongly agree,Strongly agree,Moderately agree,18-29,Female,"$125,000-$149,999",Pacific,Android Phone / Tablet
10803136199,237700226,2019-06-17 15:38:04,2019-06-17 15:39:55,,,,,55f3bb498731f64a279e663a47,Slightly disagree,Moderately agree,Moderately agree,Neither agree nor disagree,Slightly disagree,30-44,Female,"$100,000-$124,999",New England,Android Phone / Tablet
10803134981,237700226,2019-06-17 15:38:30,2019-06-17 15:39:24,,,,,2fbacd6548e216453968b7adeb,Moderately disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Moderately agree,18-29,Female,Prefer not to answer,New England,iOS Phone / Tablet
10803134842,237700226,2019-06-17 15:38:15,2019-06-17 15:39:20,,,,,3ff3ed0dd86dc5c3cf07671841,Slightly agree,Moderately disagree,Slightly agree,Strongly disagree,Slightly disagree,18-29,Female,"$50,000-$74,999",East North Central,iOS Phone / Tablet
10803133282,237700226,2019-06-17 15:37:35,2019-06-17 15:38:40,,,,,8bbb0df6960649a9caaf6b8959,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Moderately agree,Moderately disagree,18-29,Female,"$75,000-$99,999",East South Central,iOS Phone / Tablet
10803131849,237700226,2019-06-17 15:37:30,2019-06-17 15:38:03,,,,,d382c57f32d298f167e637a93e,Moderately agree,Strongly agree,Strongly agree,Moderately agree,Neither agree nor disagree,18-29,Female,"$25,000-$49,999",Middle Atlantic,Android Phone / Tablet
10803130563,237700226,2019-06-17 15:36:27,2019-06-17 15:37:30,,,,,2acec980fe01a1448caef03a54,Strongly disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,> 60,Female,Prefer not to answer,New England,Windows Desktop / Laptop
10803124327,237700226,2019-06-17 15:34:26,2019-06-17 15:34:52,,,,,04b00131830a686e671b6827c6,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,18-29,Female,"$25,000-$49,999",East South Central,iOS Phone / Tablet
10803122127,237700226,2019-06-17 15:33:07,2019-06-17 15:33:54,,,,,90eb0b8208d86a9f03d5fb145c,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Slightly agree,> 60,Female,Prefer not to answer,Mountain,Android Phone / Tablet
10803121545,237700226,2019-06-17 15:33:09,2019-06-17 15:33:41,,,,,da496cc3a6932818a61ca1d315,Moderately disagree,Moderately disagree,Strongly agree,Neither agree nor disagree,Moderately disagree,45-60,Female,"$125,000-$149,999",West South Central,iOS Phone / Tablet
10803118117,237700226,2019-06-17 15:31:42,2019-06-17 15:32:13,,,,,b615180e66f4f9d6f2284dde45,Slightly disagree,Strongly disagree,Strongly agree,Strongly agree,Moderately agree,18-29,Female,"$25,000-$49,999",Middle Atlantic,Android Phone / Tablet
10803116570,237700226,2019-06-17 15:30:48,2019-06-17 15:31:35,,,,,0a23125ad9ef8854daff1e9475,Moderately disagree,Moderately disagree,Strongly disagree,Neither agree nor disagree,Moderately disagree,18-29,Female,"$25,000-$49,999",West North Central,iOS Phone / Tablet
10803115917,237700226,2019-06-17 15:30:03,2019-06-17 15:31:19,,,,,de2443a38ff6fb814822bcfca5,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,45-60,Female,"$50,000-$74,999",West South Central,iOS Phone / Tablet
10803111689,237700226,2019-06-17 15:28:23,2019-06-17 15:29:33,,,,,86014bff68b793d5c0f297c18d,Slightly disagree,Slightly agree,Moderately agree,Moderately agree,Moderately agree,18-29,Female,"$10,000-$24,999",South Atlantic,Android Phone / Tablet
10803109529,237700226,2019-06-17 15:28:22,2019-06-17 15:28:38,,,,,15fafeab21d91f92974740c329,Slightly disagree,Slightly agree,Slightly disagree,Slightly disagree,Moderately disagree,30-44,Female,"$125,000-$149,999",Middle Atlantic,iOS Phone / Tablet
