Respondent ID,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Age,Gender,Household Income,Region,Device Type
10822902340,Roaming outdoor cats harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Slightly agree,Roaming outdoor cats pose a risk to human health<br>,Neither agree nor disagree,45-60,Female,"$50,000-$74,999",Mountain,Windows Desktop / Laptop
10822902323,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately agree,Roaming outdoor cats pose a risk to human health<br>,Neither agree nor disagree,45-60,Female,"$75,000-$99,999",East North Central,iOS Phone / Tablet
10822902116,Roaming outdoor cats do not harm wildlife,Slightly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Neither agree nor disagree,Roaming outdoor cats do not pose a risk to human health,Slightly agree,> 60,Male,"$75,000-$99,999",Middle Atlantic,Windows Desktop / Laptop
10822902087,Roaming outdoor cats do not harm wildlife,Moderately disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats not intended for breeding need not be spayed or neutered,Slightly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Neither agree nor disagree,Roaming outdoor cats pose a risk to human health<br>,Strongly agree,45-60,Female,Prefer not to answer,South Atlantic,Android Phone / Tablet
10822901849,Roaming outdoor cats harm wildlife,Moderately disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately disagree,Pet cats should be spayed or neutered unless intended for breeding,Moderately agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately disagree,Roaming outdoor cats pose a risk to human health<br>,Moderately disagree,45-60,Male,"$50,000-$74,999",New England,Android Phone / Tablet
10822901421,Roaming outdoor cats do not harm wildlife,Strongly disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Moderately agree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,> 60,Female,"$125,000-$149,999",South Atlantic,iOS Phone / Tablet
10822901335,Roaming outdoor cats harm wildlife,Moderately agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Strongly disagree,> 60,Female,"$50,000-$74,999",East North Central,Android Phone / Tablet
10822901331,Roaming outdoor cats harm wildlife,Neither agree nor disagree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately agree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Strongly agree,> 60,Male,"$75,000-$99,999",Middle Atlantic,Windows Desktop / Laptop
10822901186,Roaming outdoor cats harm wildlife,Slightly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Strongly disagree,45-60,Female,"$125,000-$149,999",Mountain,iOS Phone / Tablet
10822901024,Roaming outdoor cats harm wildlife,Moderately agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly agree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,> 60,Female,"$25,000-$49,999",East North Central,Android Phone / Tablet
10822901018,Roaming outdoor cats harm wildlife,Slightly agree,"People should keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Neither agree nor disagree,Pet cats not intended for breeding need not be spayed or neutered,Slightly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Neither agree nor disagree,Roaming outdoor cats pose a risk to human health<br>,Slightly agree,45-60,Male,"$0-$9,999",Middle Atlantic,Android Phone / Tablet
10822900579,Roaming outdoor cats harm wildlife,Slightly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly agree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Moderately agree,45-60,Male,"$50,000-$74,999",East South Central,Android Phone / Tablet
10822900518,Roaming outdoor cats harm wildlife,Slightly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats not intended for breeding need not be spayed or neutered,Neither agree nor disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Strongly agree,Roaming outdoor cats do not pose a risk to human health,Slightly disagree,45-60,Male,"$25,000-$49,999",East North Central,iOS Phone / Tablet
10822900237,Roaming outdoor cats do not harm wildlife,Slightly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Moderately agree,Pet cats not intended for breeding need not be spayed or neutered,Neither agree nor disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Neither agree nor disagree,Roaming outdoor cats pose a risk to human health<br>,Moderately agree,45-60,Male,"$50,000-$74,999",West North Central,Android Phone / Tablet
10822900232,Roaming outdoor cats do not harm wildlife,Strongly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats should be spayed or neutered unless intended for breeding,Strongly agree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats do not pose a risk to human health,Strongly disagree,> 60,Male,"$10,000-$24,999",East North Central,iOS Phone / Tablet
10822900138,Roaming outdoor cats harm wildlife,Slightly agree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Strongly disagree,Pet cats not intended for breeding need not be spayed or neutered,Moderately disagree,Pet cats need not be microchipped (a microchip is a small identification device inserted under the animal's skin),Strongly disagree,Roaming outdoor cats pose a risk to human health<br>,Strongly disagree,45-60,Female,"$0-$9,999",Mountain,Android Phone / Tablet
10822899826,Roaming outdoor cats do not harm wildlife,Strongly disagree,"People need not keep their cats indoors or under a person's control (e.g., leash, catio) while outdoors",Slightly disagree,Pet cats not intended for breeding need not be spayed or neutered,Strongly disagree,Pet cats should be microchipped (a microchip is a small identification device inserted under the animal's skin)<br>,Neither agree nor disagree,Roaming outdoor cats do not pose a risk to human health,Strongly disagree,> 60,Male,"$50,000-$74,999",Middle Atlantic,Windows Desktop / Laptop
